,SKU,0
4277,SET307-KR-DPT-S,0.0
4543,SET389-KR-NP-XXXL,0.0
4251,SET303-KR-NP-M,0.0
4110,SET269-KR-NP-L,0.0
4546,SET392-KR-NP-XL,0.0
4253,SET303-KR-NP-XL,0.0
4254,SET303-KR-NP-XXXL,0.0
170,BTM036-PP-XXL,0.0
4173,SET282-KR-PP-M,0.0
4172,SET282-KR-PP-L,0.0
4256,SET304-KR-DPT-M,0.0
4257,SET304-KR-DPT-S,0.0
3808,SET198-KR-NP-XXXL,0.0
448,J0079-SKD-M,0.0
4524,SET385-KR-NP-L,0.0
4525,SET385-KR-NP-XL,0.0
4111,SET269-KR-NP-M,0.0
4526,SET385-KR-NP-XXL,0.0
171,BTM036-PP-XXXL,0.0
7,AN205-YELLOW-M,0.0
266,CMB5-JNE3847,0.0
450,J0079-SKD-XL,0.0
4176,SET282-KR-PP-XXL,0.0
269,CMB5-JNE3850,0.0
270,CMB5-JNE3851,0.0
169,BTM036-PP-XL,0.0
3963,SET238-KR-PP-XXXL,0.0
3961,SET238-KR-PP-XS,0.0
273,CMB5-JNE3855,0.0
346,J0013-SKD-M,0.0
3954,SET236-KR-PP-XS,0.0
347,J0013-SKD-S,0.0
348,J0013-SKD-XL,0.0
349,J0013-SKD-XXL,0.0
350,J0013-SKD-XXXL,0.0
272,CMB5-JNE3853,0.0
3886,SET223-KR-NP-XXL,0.0
271,CMB5-JNE3852,0.0
4252,SET303-KR-NP-S,0.0
38,BL092-L,0.0
4490,SET374-KR-NP-L,0.0
39,BL092-M,0.0
40,BL092-XL,0.0
449,J0079-SKD-S.,0.0
447,J0079-SKD-L,0.0
4491,SET374-KR-NP-M,0.0
4122,SET271-KR-NP-XL,0.0
41,BL092-XXL,0.0
255,CMB5-JNE3828,0.0
4545,SET392-KR-NP-S,0.0
19,BL030-78BEIGE,0.0
4363,SET331-KR-NP-M,0.0
18,BL026-74BEIGE,0.0
4121,SET271-KR-NP-L,0.0
4279,SET307-KR-DPT-XS,0.0
4123,SET271-KR-NP-XXL,0.0
3820,SET200-KR-NP-XXXL,0.0
254,CMB5-JNE3827,0.0
253,CMB5-JNE3826,0.0
4261,SET304-KR-DPT-XXXL,0.0
17,BL025-74BLACK,0.0
16,BL024-74RED,0.0
251,CH213-BROWN-S,0.0
4165,SET280-KR-PP-XL,0.0
250,CH213-BROWN-M,0.0
256,CMB5-JNE3829,0.0
257,CMB5-JNE3830,0.0
101,BTM003-S,0.0
4281,SET307-KR-DPT-XXXL,0.0
4113,SET269-KR-NP-XL,0.0
4115,SET269-KR-NP-XXXL,0.0
259,CMB5-JNE3832,0.0
3821,SET201-KR-NP-L,0.0
3822,SET201-KR-NP-XXXL,0.0
258,CMB5-JNE3831,0.0
4258,SET304-KR-DPT-XL,0.0
4259,SET304-KR-DPT-XS,0.0
3823,SET202-KR-NP-XXXL,0.0
239,CH202-ORANGE-L,0.0
8,AN205-YELLOW-S,0.0
100,BTM003-M,0.0
4260,SET304-KR-DPT-XXL,0.0
4285,SET313-KR-NP-XXL,0.0
4284,SET313-KR-NP-L,0.0
4424,SET346-KR-PP-XL,0.0
4362,SET331-KR-NP-L,0.0
4518,SET383-KR-NP-S,0.0
3039,JNE3783-KR-L,0.0
568,J0103-SKD-XXL,0.0
1038,J0210-DR-M,0.0
1037,J0210-DR-L,0.0
2533,JNE3654-TP-M,0.0
2532,JNE3654-TP-L,0.0
2530,JNE3652-TP-XXXL,0.0
2529,JNE3652-TP-XXL,0.0
2527,JNE3652-TP-S,0.0
2526,JNE3652-TP-M,0.0
2525,JNE3652-TP-L,0.0
1039,J0210-DR-S,0.0
1035,J0209-DR-XS,0.0
1040,J0210-DR-XL,0.0
1041,J0210-DR-XL1J0210-DR-XL,0.0
1042,J0210-DR-XXL,0.0
1043,J0210-DR-XXXL,0.0
2508,JNE3645-TP-XXL,0.0
2506,JNE3645-TP-XL,0.0
2504,JNE3645-TP-M,0.0
2502,JNE3644-TP-XS,0.0
1036,J0209-DR-XXL,0.0
2544,JNE3657-TP-L,0.0
2498,JNE3644-TP-L,0.0
2594,JNE3667-TP-XS,0.0
972,J0196-TP-XS,0.0
974,J0196-TP-XXXL,0.0
2617,JNE3671-TU-XS,0.0
2616,JNE3671-TU-XL,0.0
2614,JNE3671-TU-M,0.0
2612,JNE3670-TU-XXXL,0.0
2611,JNE3670-TU-XL,0.0
2610,JNE3670-TU-M,0.0
1032,J0209-DR-M,0.0
2545,JNE3657-TP-M,0.0
1033,J0209-DR-S,0.0
1034,J0209-DR-XL,0.0
2572,JNE3663-TP-XS,0.0
2571,JNE3663-TP-XL,0.0
2567,JNE3662-TP-S,0.0
2564,JNE3661-TP-XXL,0.0
2561,JNE3661-TP-M,0.0
2546,JNE3657-TP-S,0.0
2499,JNE3644-TP-M,0.0
1048,J0211-DR-XS,0.0
2642,JNE3675-TU-M,0.0
2356,JNE3613-KR-XXL,0.0
2383,JNE3617-KR-XXL,0.0
2381,JNE3617-KR-S,0.0
2379,JNE3617-KR-L,0.0
1099,J0232-SKD-L,0.0
2364,JNE3614-KR-XXXL,0.0
2363,JNE3614-KR-XXL,0.0
2361,JNE3614-KR-XL,0.0
2357,JNE3613-KR-XXXL,0.0
2355,JNE3613-KR-XS,0.0
2401,JNE3621-KR-S,0.0
2354,JNE3613-KR-XL,0.0
2353,JNE3613-KR-M,0.0
2343,JNE3611-KR-XXL,0.0
2337,JNE3610-KR-XXXL,0.0
2336,JNE3610-KR-XXL,0.0
2335,JNE3610-KR-XL,0.0
1120,J0237-SKD-XS,0.0
1131,J0240-SKD-L,0.0
1098,J0230-SKD-XXL,0.0
1095,J0230-SKD-S,0.0
2488,JNE3641-TP-XS,0.0
2470,JNE3638-KR-XS,0.0
2487,JNE3641-TP-S,0.0
2486,JNE3641-TP-M,0.0
2485,JNE3641-TP-L,0.0
1053,J0212-DR-S,0.0
1055,J0212-DR-XS,0.0
1057,J0212-DR-XXXL,0.0
2477,JNE3639-TP-XS,0.0
2474,JNE3639-TP-M,0.0
1062,J0213-TP-XXL,0.0
1094,J0230-SKD-M,0.0
1065,J0214-TP-S,0.0
1067,J0214-TP-XS,0.0
2446,JNE3634-KR-XS,0.0
2444,JNE3634-KR-S,0.0
2440,JNE3631-DR-L,0.0
2439,JNE3630-KR-XXL,0.0
2438,JNE3630-KR-XL,0.0
2437,JNE3630-KR-S,0.0
2641,JNE3675-TU-L,0.0
2643,JNE3675-TU-XL,0.0
2303,JNE3580-DR-M,0.0
2868,JNE3732-KR-L,0.0
2903,JNE3741-KR-S,0.0
2902,JNE3741-KR-M,0.0
2901,JNE3741-KR-L,0.0
2886,JNE3738-KR-S,0.0
844,J0167-KR-L,0.0
2872,JNE3732-KR-XS,0.0
2870,JNE3732-KR-S,0.0
2869,JNE3732-KR-M,0.0
2867,JNE3730-KR-S,0.0
2905,JNE3741-KR-XXL,0.0
845,J0167-KR-M,0.0
846,J0167-KR-S,0.0
847,J0167-KR-XL,0.0
848,J0167-KR-XXL,0.0
2854,JNE3727-KR-S,0.0
854,J0171-DR-S,0.0
2852,JNE3727-KR-L,0.0
856,J0171-DR-XS,0.0
2904,JNE3741-KR-XL,0.0
2906,JNE3741-KR-XXXL,0.0
2814,JNE3718-KR-XXXL,0.0
2924,JNE3749-KR-S,0.0
823,J0159-DR-XXXL,0.0
2931,JNE3750-KR-XS,0.0
824,J0161-DR-L,0.0
825,J0161-DR-M,0.0
826,J0161-DR-S,0.0
827,J0161-DR-XL,0.0
2926,JNE3749-KR-XXL,0.0
2925,JNE3749-KR-XL,0.0
2923,JNE3749-KR-M,0.0
2907,JNE3742-KR-L,0.0
2921,JNE3745-KR-M,0.0
832,J0164-DR-M,0.0
2913,JNE3743-TU-XXL,0.0
2912,JNE3743-TU-XL,0.0
2911,JNE3743-TU-M,0.0
2910,JNE3743-TU-L,0.0
2909,JNE3743-TP-S,0.0
2908,JNE3742-KR-XL,0.0
863,J0172-TP-XS,0.0
2811,JNE3718-KR-S,0.0
2644,JNE3675-TU-XXXL,0.0
938,J0188-KR-L,0.0
2720,JNE3695-KR-M,0.0
2706,JNE3689-TU-XS,0.0
2698,JNE3687-TU-XXXL,0.0
2696,JNE3687-TU-XS,0.0
914,J0183-TP-XS,0.0
2689,JNE3686-TU-XS,0.0
917,J0184-KR-L,0.0
923,J0185-DR-XXL,0.0
939,J0188-KR-XS,0.0
905,J0180-DR-XL,0.0
940,J0188-KR-XXL,0.0
941,J0188-KR-XXXL,0.0
949,J0190-TP-L,0.0
950,J0190-TP-XL,0.0
951,J0190-TP-XXXL,0.0
952,J0192-TP-XL,0.0
953,J0192-TP-XS,0.0
954,J0192-TP-XXL,0.0
2721,JNE3695-KR-XL,0.0
904,J0180-DR-S,0.0
2800,JNE3716-KR-XS,0.0
2767,JNE3709-DR-XS,0.0
2795,JNE3714-KR-XXXL,0.0
2794,JNE3714-KR-XXL,0.0
2793,JNE3714-KR-XS,0.0
2791,JNE3714-KR-S,0.0
2790,JNE3714-KR-M,0.0
2789,JNE3714-KR-L,0.0
2776,JNE3710-DR-XXXL,0.0
2769,JNE3709-DR-XXXL,0.0
2764,JNE3709-DR-L,0.0
903,J0180-DR-M,0.0
2758,JNE3708-TU-M,0.0
2757,JNE3708-TU-L,0.0
2754,JNE3707-DR-S,0.0
2751,JNE3706-DR-M,0.0
2743,JNE3703-KR-XXL,0.0
2742,JNE3703-KR-XS,0.0
2740,JNE3703-KR-S,0.0
2739,JNE3703-KR-M,0.0
2309,JNE3602-KR-L,0.0
1132,J0240-SKD-M,0.0
2943,JNE3753-KR-XXL,0.0
1385,J0348-SET-S,0.0
1365,J0342-TP-L,0.0
1776,JNE3388-KR-L,0.0
1766,JNE3384-KR-XS,0.0
1378,J0346-SET-L,0.0
1736,JNE3368-KR-XXXL,0.0
1735,JNE3368-KR-XL,0.0
1734,JNE3368-KR-M,0.0
1733,JNE3366-KR-1053-XXXL,0.0
1386,J0349-SET-S,0.0
1359,J0339-DR-XXXL,0.0
1726,JNE3365-KR-1052-XXXL,0.0
1725,JNE3365-KR-1052-XXL,0.0
1722,JNE3365-KR-1052-XL,0.0
1391,J0350-SET-XS,0.0
1709,JNE3363-KR-1032-XS,0.0
1400,J0352-KR-L,0.0
1401,J0352-KR-M,0.0
1402,J0352-KR-S,0.0
1362,J0341-DR-S,0.0
1358,J0339-DR-XS,0.0
1404,J0353-KR-L,0.0
1829,JNE3408-KR-XXL,0.0
1931,JNE3445-KR-S,0.0
1340,J0335-DR-XS,0.0
1888,JNE3435-KR-XS,0.0
1345,J0336-TP-S,0.0
1881,JNE3434-KR-XS,0.0
1860,JNE3427-KR-S,0.0
1857,JNE3425-KR-M,0.0
1830,JNE3408-KR-XXXL,0.0
1828,JNE3408-KR-XL,0.0
1357,J0339-DR-XL,0.0
1827,JNE3408-KR-M,0.0
1826,JNE3408-KR-L,0.0
1350,J0337-TP-XL,0.0
1352,J0338-DR-M,0.0
1353,J0338-DR-S,0.0
1354,J0338-DR-XL,0.0
1812,JNE3403-KR-M,0.0
1356,J0339-DR-M,0.0
1403,J0352-KR-XXL,0.0
1405,J0353-KR-M,0.0
1941,JNE3447-KR-S,0.0
1544,JNE2153-KR-278-L,0.0
1596,JNE2291-KR-602-M,0.0
1595,JNE2291-KR-602-L,0.0
1586,JNE2266-KR-490-S,0.0
1552,JNE2170-KR-436-XS,0.0
1462,J0399-DR-L,0.0
1547,JNE2153-KR-278-XS,0.0
1546,JNE2153-KR-278-XL,0.0
1545,JNE2153-KR-278-M,0.0
1463,J0399-DR-M,0.0
1453,J0397-DR-M,0.0
1464,J0399-DR-SC,0.0
1465,J0399-DR-XL,0.0
1466,J0399-DR-XXL,0.0
1468,JAN8641-S TO XXL,0.0
1473,JNE1906-KR-031-XXXL,0.0
1516,JNE2049-KR-351-S,0.0
1515,JNE2049-KR-351-M,0.0
1514,JNE2049-KR-351-L,0.0
1454,J0397-DR-S,0.0
1452,J0396-DR-XS,0.0
1406,J0353-KR-S,0.0
1440,J0380-SKD-L,0.0
1407,J0353-KR-XL,0.0
1408,J0353-KR-XXL,0.0
1666,JNE3270-KR-XL,0.0
1648,JNE3255-KR-M,0.0
1647,JNE3255-KR-L,0.0
1426,J0373-KR-L,0.0
1438,J0379-SKD-L,0.0
1439,J0379-SKD-XXL,0.0
1441,J0380-SKD-XXL,0.0
1451,J0396-DR-SC,0.0
1443,J0382-SKD-L,0.0
1445,J0382-SKD-XXL,0.0
1446,J0395-DR-M,0.0
1632,JNE3160-KR-XXXL,0.0
1447,J0395-DR-S,0.0
1448,J0396-DR-L,0.0
1449,J0396-DR-M,0.0
1450,J0396-DR-S,0.0
1940,JNE3447-KR-M,0.0
1942,JNE3447-KR-XL,0.0
1133,J0240-SKD-S,0.0
1270,J0295-DR-XXXL,0.0
1256,J0292-TP-XL,0.0
1259,J0292-TP-XXXL,0.0
1266,J0295-DR-M,0.0
1267,J0295-DR-S,0.0
1268,J0295-DR-XL,0.0
1269,J0295-DR-XXL,0.0
2129,JNE3541-KR-S,0.0
2128,JNE3541-KR-L,0.0
1276,J0297-TP-L,0.0
1254,J0292-TP-M,0.0
1277,J0297-TP-M,0.0
1278,J0297-TP-S,0.0
1279,J0297-TP-XL,0.0
1280,J0297-TP-XS,0.0
1281,J0297-TP-XXL,0.0
1282,J0297-TP-XXXL,0.0
2100,JNE3528-KR-S,0.0
2097,JNE3526-KR-XL,0.0
1255,J0292-TP-S,0.0
1253,J0292-TP-L,0.0
2094,JNE3524-KR-XS,0.0
1178,J0248-SET-XS,0.0
1134,J0240-SKD-XL,0.0
1135,J0240-SKD-XS,0.0
1,AN202-ORANGE-M,0.0
1136,J0240-SKD-XXL,0.0
1137,J0240-SKD-XXXL,0.0
1142,J0241-SKD-XS,0.0
1161,J0244-SKD-XXL,0.0
1173,J0247-SKD-XS,0.0
2241,JNE3567-KR-XS,0.0
1252,J0291-JS-L,0.0
2224,JNE3564-KR-XXXL,0.0
1190,J0250-SKD-XL,0.0
1204,J0277-SKD-XS,0.0
2191,JNE3558-KR-XXL,0.0
1218,J0279-SET-XXXL,0.0
1232,J0282-SET-XXL,0.0
1233,J0282-SET-XXXL,0.0
2158,JNE3550-KR-XL,0.0
2096,JNE3526-KR-M,0.0
2092,JNE3524-KR-M,0.0
1943,JNE3447-KR-XXL,0.0
1976,JNE3461-KR-XS,0.0
1994,JNE3471-KR-L,0.0
1319,J0329-KR-M,0.0
1320,J0329-KR-S,0.0
1986,JNE3465-KR-L,0.0
1983,JNE3464-KR-XL,0.0
1982,JNE3464-KR-L,0.0
1978,JNE3461-KR-XXXL,0.0
1977,JNE3461-KR-XXL,0.0
1975,JNE3461-KR-XL,0.0
1315,J0328-KR-S,0.0
1974,JNE3461-KR-S,0.0
1973,JNE3461-KR-M,0.0
1972,JNE3461-KR-L,0.0
1970,JNE3459-KR-L,0.0
1321,J0329-KR-XL,0.0
1324,J0332-DR-S,0.0
1326,J0332-DR-XXL,0.0
1327,J0332-DR-XXXL,0.0
1995,JNE3471-KR-S,0.0
1312,J0310-TP-XXL,0.0
2091,JNE3524-KR-L,0.0
2060,JNE3507-KR-XXL,0.0
2090,JNE3523-KR-XXXL,0.0
1289,J0302-DR-L,0.0
1290,J0302-DR-S,0.0
1293,J0303-KR-L,0.0
1294,J0303-KR-M,0.0
2063,JNE3510-KR-XL,0.0
2062,JNE3510-KR-L,0.0
2061,JNE3507-KR-XXXL,0.0
1300,J0305-DR-L,0.0
2011,JNE3480-KR-XXXL,0.0
1301,J0305-DR-S,0.0
1302,J0306-DR-L,0.0
1303,J0306-DR-M,0.0
1304,J0306-DR-XL,0.0
2035,JNE3500-KR-XXXL,0.0
1305,J0306-DR-XXXL,0.0
1306,J0307-TP-L,0.0
1309,J0307-TP-XL,0.0
2942,JNE3753-KR-L,0.0
0,AN202-ORANGE-L,0.0
3141,JNE3819-KR-XXL,0.0
3189,JNE3861-DR-SC,0.0
3327,MEN5020-KR-XL,0.0
3144,JNE3821-KR-L,0.0
3145,JNE3821-KR-M,0.0
3146,JNE3822-KR-L,0.0
3147,JNE3822-KR-XL,0.0
3148,JNE3823-KR-L,0.0
3149,JNE3825-KR-L,0.0
3178,JNE3837-KR-L,0.0
684,J0130-SET-XS,0.0
691,J0131-KR-XS,0.0
3179,JNE3837-KR-XXL,0.0
3188,JNE3861-DR-L,0.0
3535,SAR070,0.0
3142,JNE3819-KR-XXXL,0.0
3212,JNE3879-DR-L,0.0
3213,JNE3879-DR-M,0.0
3214,JNE3879-DR-XL,0.0
3325,MEN5020-KR-M,0.0
3215,JNE3879-DR-XXL,0.0
3216,JNE3880-DR-SC,0.0
3225,MEN5002-KR-L,0.0
3227,MEN5002-KR-S,0.0
3238,MEN5004-KR-M,0.0
3239,MEN5004-KR-S,0.0
707,J0135-SET-L,0.0
754,J0143-SET-XXL,0.0
3143,JNE3820-KR-L,0.0
3329,MEN5020-KR-XXXL,0.0
752,J0143-SET-S,0.0
3117,JNE3813-KR-M,0.0
3086,JNE3795-KR-XS,0.0
3568,SET043-KR-NP-S,0.0
3087,JNE3795-KR-XXXL,0.0
3089,JNE3797-KR-M,0.0
3092,JNE3798-KR-M,0.0
3317,MEN5018-KR-XL,0.0
3095,JNE3800-KR-XL,0.0
3096,JNE3800-KR-XXXL,0.0
3097,JNE3802-KR-XXXL,0.0
3098,JNE3804-KR-L,0.0
3102,JNE3805-KR-XXXL,0.0
3115,JNE3811-KR-XS,0.0
3118,JNE3813-KR-S,0.0
3140,JNE3819-KR-XS,0.0
3120,JNE3813-KR-XS,0.0
3122,JNE3813-KR-XXXL,0.0
3130,JNE3817-KR-L,0.0
3131,JNE3817-KR-M,0.0
3132,JNE3817-KR-S,0.0
3133,JNE3817-KR-XL,0.0
3134,JNE3817-KR-XXL,0.0
3135,JNE3817-KR-XXXL,0.0
3136,JNE3819-KR-L,0.0
3137,JNE3819-KR-M,0.0
3138,JNE3819-KR-S,0.0
3139,JNE3819-KR-XL,0.0
753,J0143-SET-XL,0.0
3248,MEN5006-KR-M,0.0
3084,JNE3795-KR-S,0.0
733,J0139-KR-L,0.0
3398,MEN5032-KR-XXXL,0.0
3472,PJNE2171-KR-6XL,0.0
3471,PJNE2171-KR-5XL,0.0
716,J0136-KR-XS,0.0
717,J0136-KR-XXL,0.0
718,J0136-KR-XXXL,0.0
3432,NW016-ST-SR-S,0.0
3308,MEN5017-KR-L,0.0
3426,NW013-ST-SR-XXL,0.0
3425,NW013-ST-SR-S,0.0
3309,MEN5017-KR-M,0.0
3310,MEN5017-KR-S,0.0
734,J0139-KR-M,0.0
714,J0136-KR-S,0.0
735,J0139-KR-S,0.0
736,J0139-KR-XL,0.0
737,J0139-KR-XS,0.0
3417,NW009-ST-CP-M,0.0
3311,MEN5017-KR-XL,0.0
3312,MEN5017-KR-XXL,0.0
738,J0139-KR-XXL,0.0
3318,MEN5018-KR-XXL,0.0
3313,MEN5017-KR-XXXL,0.0
3416,NW008-ST-CP-S,0.0
3314,MEN5018-KR-L,0.0
3315,MEN5018-KR-M,0.0
715,J0136-KR-XL,0.0
713,J0136-KR-M,0.0
3249,MEN5006-KR-S,0.0
3284,MEN5013-KR-L,0.0
3251,MEN5006-KR-XXXL,0.0
3258,MEN5008-KR-L,0.0
708,J0135-SET-M,0.0
710,J0135-SET-XL,0.0
3260,MEN5008-KR-XL,0.0
3261,MEN5008-KR-XXXL,0.0
751,J0143-SET-M,0.0
711,J0135-SET-XXL,0.0
3275,MEN5011-KR-M,0.0
712,J0136-KR-L,0.0
3276,MEN5011-KR-XL,0.0
3277,MEN5011-KR-XXXL,0.0
821,J0159-DR-XS,0.0
3485,PJNE3363-KR-4XL,0.0
739,J0139-KR-XXXL,0.0
3386,MEN5030-KR-XXXL,0.0
3393,MEN5032-KR-L,0.0
3495,PJNE3404-KR-6XL,0.0
3494,PJNE3404-KR-4XL,0.0
3287,MEN5013-KR-XL,0.0
3394,MEN5032-KR-M,0.0
3490,PJNE3373-KR-4XL,0.0
3486,PJNE3363-KR-5XL,0.0
3395,MEN5032-KR-S,0.0
3396,MEN5032-KR-XL,0.0
3397,MEN5032-KR-XXL,0.0
3085,JNE3795-KR-XL,0.0
669,J0127-SKD-M,0.0
3570,SET043-KR-NP-XXL,0.0
3018,JNE3773-KR-XXL,0.0
3010,JNE3771-KR-L,0.0
3011,JNE3771-KR-M,0.0
3012,JNE3771-KR-S,0.0
3013,JNE3771-KR-XL,0.0
3687,SET145-KR-NP-XL,0.0
3688,SET145-KR-NP-XXL,0.0
3660,SET128-KR-DH-XS,0.0
3358,MEN5025-KR-XXXL,0.0
3014,JNE3771-KR-XS,0.0
3015,JNE3771-KR-XXL,0.0
3016,JNE3771-KR-XXXL,0.0
3028,JNE3776-KR-XL,0.0
601,J0113-TP-S,0.0
3083,JNE3795-KR-M,0.0
3659,SET128-KR-DH-M,0.0
599,J0113-TP-L,0.0
600,J0113-TP-M,0.0
2974,JNE3762-KR-L,0.0
3029,JNE3777-KR-S,0.0
3030,JNE3777-KR-XL,0.0
3031,JNE3777-KR-XXL,0.0
2973,JNE3761-KR-XXL,0.0
819,J0159-DR-M,0.0
3033,JNE3778-KR-XL,0.0
3357,MEN5025-KR-XXL,0.0
3356,MEN5025-KR-XL,0.0
3350,MEN5024-KR-XL,0.0
3355,MEN5025-KR-S,0.0
2980,JNE3763-KR-S,0.0
2981,JNE3763-KR-XS,0.0
3676,SET138-KR-PP-S,0.0
2978,JNE3762-KR-XXL,0.0
2985,JNE3764-KR-S,0.0
2989,JNE3765-KR-XXL,0.0
2991,JNE3766-KR-M,0.0
2976,JNE3762-KR-S,0.0
2993,JNE3767-KR-M,0.0
2994,JNE3767-KR-S,0.0
3354,MEN5025-KR-M,0.0
3675,SET138-KR-PP-L,0.0
2999,JNE3769-KR-L,0.0
3000,JNE3769-KR-M,0.0
3001,JNE3769-KR-S,0.0
3686,SET145-KR-NP-S,0.0
3002,JNE3769-KR-XL,0.0
3003,JNE3769-KR-XXXL,0.0
3009,JNE3770-KR-XXXL,0.0
3674,SET132-KR-NP-L,0.0
578,J0105-KR-XXXL,0.0
579,J0108-SKD-XXL,0.0
3666,SET130-KR-NP-XXXL,0.0
569,J0104-KR-L,0.0
3037,JNE3781-KR-XL,0.0
602,J0113-TP-XL,0.0
603,J0113-TP-XXXL,0.0
654,J0122-TP-XXXL,0.0
3060,JNE3788-KR-XS,0.0
3062,JNE3789-KR-L,0.0
3063,JNE3789-KR-XXXL,0.0
660,J0123-TP-XXL,0.0
3071,JNE3791-DR-XL,0.0
3072,JNE3792-KR-L,0.0
3073,JNE3792-KR-M,0.0
3074,JNE3792-KR-S,0.0
3362,MEN5026-KR-XL,0.0
3075,JNE3792-KR-XL,0.0
3346,MEN5023-KR-XXL,0.0
3694,SET147-KR-NP-XXL,0.0
3076,JNE3792-KR-XXL,0.0
3372,MEN5028-KR-XL,0.0
3374,MEN5028-KR-XXXL,0.0
3077,JNE3792-KR-XXXL,0.0
796,J0153-DR-XS,0.0
791,J0152-DR-XXXL,0.0
743,J0142-KR-L,0.0
3578,SET048-KR-NP-L,0.0
661,J0123-TP-XXXL,0.0
3082,JNE3794-KR-L,0.0
653,J0122-TP-XXL,0.0
652,J0122-TP-XL,0.0
3615,SET075-KR-DH-XL,0.0
3614,SET075-KR-DH-S,0.0
611,J0115-TP-L,0.0
613,J0115-TP-XXXL,0.0
614,J0116-TP-M,0.0
3690,SET147-KR-NP-L,0.0
3618,SET075-KR-DH-XXXL,0.0
820,J0159-DR-S,0.0
3617,SET075-KR-DH-XXL,0.0
3616,SET075-KR-DH-XS,0.0
3596,SET058-KR-NP-XS,0.0
3677,SET138-KR-PP-XL,0.0
3613,SET075-KR-DH-M,0.0
3612,SET075-KR-DH-L,0.0
3691,SET147-KR-NP-M,0.0
3692,SET147-KR-NP-S,0.0
3038,JNE3782-KR-L,0.0
3693,SET147-KR-NP-XL,0.0
3040,JNE3783-KR-XS,0.0
3717,SET171-KR-NP-XL,-0.0500000000001819
1209,J0278-SET-S,-0.05999999999994543
1205,J0277-SKD-XXL,-0.1499999999996362
3871,SET220-KR-PP-S,-0.1499999999996362
2388,JNE3619-KR-S,-0.14999999999997726
2386,JNE3619-KR-L,-0.14999999999997726
2390,JNE3619-KR-XS,-0.14999999999997726
2391,JNE3619-KR-XXL,-0.14999999999997726
3410,NW005-ST-PJ-XL,-0.14999999999997726
2509,JNE3647-TP-XL,-0.14999999999997726
252,CH213-BROWN-XXL,-0.14999999999997726
615,J0116-TP-XL,-0.14999999999997726
651,J0122-TP-L,-0.14999999999997726
243,CH202-ORANGE-XXL,-0.14999999999997726
244,CH205-YELLOW-XXL,-0.14999999999997726
245,CH207-PINK-XXL,-0.14999999999997726
247,CH208-MUSTARD-XXL,-0.14999999999997726
2557,JNE3660-TP-L,-0.14999999999997726
2548,JNE3658-TP-L,-0.14999999999997726
3409,NW005-ST-PJ-L,-0.14999999999997726
741,J0140-SET-XS,-0.14999999999997726
3792,SET196-KR-NP-XL,-0.14999999999997726
2497,JNE3643-TP-XL,-0.14999999999997726
2495,JNE3643-TP-L,-0.14999999999997726
65,BL104-L,-0.14999999999997726
67,BL104-S,-0.14999999999997726
3872,SET220-KR-PP-XL,-0.15000000000009095
3873,SET220-KR-PP-XS,-0.15000000000009095
3875,SET220-KR-PP-XXXL,-0.15000000000009095
1103,J0234-SKD-XXL,-0.15000000000009095
1206,J0277-SKD-XXXL,-0.15000000000009095
742,J0140-SET-XXXL,-0.15000000000009095
3855,SET217-KR-PP-XS,-0.15000000000009095
3874,SET220-KR-PP-XXL,-0.15000000000009095
1102,J0234-SKD-L,-0.15000000000009095
3870,SET220-KR-PP-M,-0.15000000000009095
4065,SET260-KR-PP-XL,-0.15000000000009095
586,J0109-SKD-XXXL,-0.15000000000009095
319,J0007-SKD-XXL,-0.15000000000009095
585,J0109-SKD-XXL,-0.15000000000009095
2387,JNE3619-KR-M,-0.15000000000009095
584,J0109-SKD-XS,-0.15000000000009095
583,J0109-SKD-XL,-0.15000000000009095
582,J0109-SKD-S,-0.15000000000009095
3869,SET220-KR-PP-L,-0.15000000000009095
2528,JNE3652-TP-XL,-0.15000000000009095
1599,JNE2305-KR-533-L,-0.15000000000009095
3916,SET229-KR-PP-S,-0.15000000000009095
3914,SET229-KR-PP-L,-0.15000000000009095
66,BL104-M,-0.15000000000009095
4064,SET260-KR-PP-L,-0.15000000000009095
1519,JNE2049-KR-351-XXXL,-0.15000000000009095
2389,JNE3619-KR-XL,-0.15000000000009095
3378,MEN5029-KR-XL,-0.19000000000005457
3285,MEN5013-KR-M,-0.22000000000025466
3286,MEN5013-KR-S,-0.22000000000025466
3288,MEN5013-KR-XXL,-0.22000000000025466
3305,MEN5016-KR-XL,-0.22000000000025466
3361,MEN5026-KR-S,-0.25
1600,JNE2305-KR-533-M,-0.25
1601,JNE2305-KR-533-XL,-0.25
3605,SET062-KR-SP-XXXL,-0.25
3604,SET062-KR-SP-XXL,-0.25
3840,SET206-KR-PP-L,-0.25
3585,SET053-KR-NP-XXXL,-0.25
3363,MEN5026-KR-XXL,-0.25
3364,MEN5026-KR-XXXL,-0.25
3584,SET053-KR-NP-XXL,-0.25
3583,SET053-KR-NP-XL,-0.25
3581,SET053-KR-NP-M,-0.25
3580,SET053-KR-NP-L,-0.25
1261,J0293-DR-XS,-0.25
670,J0127-SKD-S,-0.25
673,J0127-SKD-XXXL,-0.25
3534,SAR054,-0.25
3794,SET196-KR-NP-XXXL,-0.25
2005,JNE3479-KR-XXL,-0.25
2006,JNE3479-KR-XXXL,-0.25
3582,SET053-KR-NP-S,-0.25
2944,JNE3756-KR-L,-0.25
2500,JNE3644-TP-S,-0.25
3352,MEN5024-KR-XXXL,-0.25
